Currency,Price,Year,Brand_Model,Fuel,Condition,Type,Fecha
US,"57,500",2020,Volkswagen Amarok Extreme, Diesel , Usado ,carros/hatchback,2022-04-22
US,"15,300",2020,Hyundai Grand I 10, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"15,500",2020,Hyundai Grand I 10, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"760,000",2020,Chevrolet Spark Premier, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"17,900",2020,Chevrolet Spark Premier, Gasolina , Nuevo ,carros/hatchback,2022-04-22
US,"47,300",2019,Volkswagen Amarok Extreme, Diesel , Usado ,carros/hatchback,2022-04-22
US,"23,500",2019,Honda Civic EX Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"13,000",2019,Fiat 500, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"40,900",2019,Nissan Leaf SL, Eléctrico , Usado ,carros/hatchback,2022-04-22
US,"24,000",2019,Honda Civic EX Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"715,000",2019,Chevrolet Spark, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"24,000",2019,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"22,900",2019,Honda Civic Sport Touring, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"39,800",2019,Hyundai KONA , Eléctrico , Usado ,carros/hatchback,2022-04-22
US,"31,990",2019,Nissan Leaf SV, Eléctrico , Usado ,carros/hatchback,2022-04-22
RD,"745,000",2019,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"675,000",2019,Chevrolet Spark, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"1,476,000",2019,Hyundai KONA , Gasolina , Usado ,carros/hatchback,2022-04-22
US,"38,900",2019,Hyundai KONA , Eléctrico , Usado ,carros/hatchback,2022-04-22
RD,"2,330,000",2019,Hyundai KONA , Eléctrico , Usado ,carros/hatchback,2022-04-22
US,"16,500",2019,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"940,000",2019,Honda Fit EXL, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"998,000",2019,Hyundai Elantra GT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"625,000",2019,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"44,500",2019,Honda Insight Hybrid, Híbrido , Usado ,carros/hatchback,2022-04-22
US,"26,500",2019,Hyundai Veloster, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"19,000",2019,Honda Fit EXL, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"39,000",2019,Nissan Leaf SL, Eléctrico , Usado ,carros/hatchback,2022-04-22
RD,"760,000",2019,Chevrolet Spark, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"39,000",2019,Nissan Leaf S, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"19,100",2019,Toyota Corolla Hatcback, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"865,000",2019,Nissan Versa Note, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"21,500",2019,Hyundai KONA , Gasolina , Usado ,carros/hatchback,2022-04-22
US,"39,500",2019,Nissan Leaf SL, Eléctrico , Usado ,carros/hatchback,2022-04-22
US,"39,000",2019,Nissan Leaf SL, Eléctrico , Usado ,carros/hatchback,2022-04-22
US,"18,500",2018,Citroen C3, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"750,000",2018,Mazda Demio, Diesel , Usado ,carros/hatchback,2022-04-22
RD,"699,000",2018,Kia Picanto L X, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"26,500",2018,Nissan Leaf, Eléctrico , Usado ,carros/hatchback,2022-04-22
US,"19,990",2018,Smart Passion Fortwo, Eléctrico , Usado ,carros/hatchback,2022-04-22
RD,"890,000",2018,Honda Fit EX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"1,255,000",2018,Honda Civic EX Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"750,000",2018,Kia Picanto, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"23,500",2018,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"42,000",2018,Honda Civic Type R, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"49,000",2018,Honda Civic Type R, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"765,000",2018,Nissan Versa Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"895,000",2018,Honda Fit Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"850,000",2018,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"17,000",2018,Honda Fit EXL, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"825,000",2018,Honda Fit EX, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"43,000",2018,Honda Civic Type R, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"46,000",2018,Honda Civic Type R, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"759,000",2018,Nissan Versa Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"965,000",2018,Honda Fit EXL, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"18,500",2018,Honda Fit EXL, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"41,000",2018,Honda Civic Type R, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"29,800",2018,Nissan Leaf, Eléctrico , Usado ,carros/hatchback,2022-04-22
RD,"745,000",2017,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"745,000",2017,Honda Fit Hybrid, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"675,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"877,000",2017,Honda Fit EX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"690,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"610,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"530,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"840,000",2017,Honda Fit LX, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"19,200",2017,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"669,000",2017,Hyundai Accent Hatchback, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"575,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"30,990",2017,Chevrolet Bolt , Eléctrico , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"670,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"600,000",2017,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"680,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"565,000",2017,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"679,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"549,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"679,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"668,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"625,000",2017,Hyundai Grand I 10, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2017,Chevrolet Spark, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2017,Hyundai Grand I 10, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"669,000",2017,Toyota Aqua, Híbrido , Usado ,carros/hatchback,2022-04-22
RD,"520,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"749,000",2017,Honda Fit Hybrid, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"525,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"739,000",2017,Hyundai Veloster, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"690,000",2017,Honda Fit EX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"610,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"20,000",2017,Volkswagen Golf, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"740,000",2017,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"625,000",2017,Hyundai Grand I 10, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"960,000",2017,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"690,000",2017,Kia Forte 5 Hatchback, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"660,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"660,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"750,000",2017,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"720,000",2017,Mazda Demio, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"635,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"755,000",2017,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"680,000",2017,Nissan Note Nismo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"540,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"675,000",2017,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"525,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"525,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"715,000",2017,Chevrolet Spark LT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"715,000",2017,Chevrolet Spark LT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"595,000",2017,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"795,000",2017,Honda Fit EX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"1,040,000",2017,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"23,500",2017,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"840,000",2017,Honda Fit LX, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"20,500",2017,Honda Civic EX Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"660,000",2017,Chevrolet Spark LT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"925,000",2017,Honda Fit LX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"665,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"490,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"670,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"690,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"770,000",2017,Honda Fit Hybrid, Híbrido , Usado ,carros/hatchback,2022-04-22
RD,"495,000",2017,Suzuki Alto, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"765,000",2017,Honda Fit Hybrid, Híbrido , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"44,990",2017,Subaru WRX STI, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"729,000",2017,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"750,000",2017,Honda Fit, Híbrido , Usado ,carros/hatchback,2022-04-22
RD,"635,000",2017,Kia Picanto L X, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"610,000",2017,Ford Focus Hatchback, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"575,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"535,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"11,600",2017,Kia Picanto, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2017,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"519,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"23,500",2017,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"645,000",2017,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2017,Chevrolet Spark LT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"760,000",2017,Hyundai Elantra GT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"620,000",2017,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"495,000",2017,Toyota Pixis, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"560,000",2017,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"485,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"485,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"660,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"515,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"834,000",2017,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"825,000",2017,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"795,000",2017,Honda Fit EX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"640,000",2017,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"665,000",2017,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"728,000",2017,Mazda Demio Sport , Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"740,000",2017,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"495,000",2017,Suzuki Alto, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"535,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"635,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"730,000",2017,Mazda Demio, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"735,000",2017,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"840,000",2017,Hyundai Veloster TURBO, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"495,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2017,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"495,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"710,000",2017,Mazda Demio, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"645,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"745,000",2017,Hyundai Accent Hatchback, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"670,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"670,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"675,000",2017,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"660,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2017,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2017,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"535,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"740,000",2017,Nissan Versa Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"730,000",2017,Honda Fit Hybrid, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"849,000",2017,Honda Fit LX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"820,000",2017,Honda Fit LX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"790,000",2017,Honda Fit Hybrid, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"715,000",2017,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"670,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"670,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2017,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"745,000",2017,Honda Fit Hybrid, Híbrido , Usado ,carros/hatchback,2022-04-22
RD,"510,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"645,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"37,500",2017,Lexus CT 200 H, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"530,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"530,000",2017,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"630,000",2017,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"22,900",2017,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"21,500",2017,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"870,000",2017,Hyundai Veloster TURBO, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"720,000",2017,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"20,999",2017,Honda Civic Hatchback Sport, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"749,000",2017,Honda Fit EX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2017,Hyundai Elantra GT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2017,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"545,000",2016,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2016,Mazda Demio Sport , Diesel , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2016,Mazda Demio Sport , Diesel , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2016,Mazda Demio, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2016,Mazda Demio, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2016,Mazda Demio, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"710,000",2016,Honda Fit Hybrid, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"710,000",2016,Honda Fit LX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"710,000",2016,Honda Fit LX, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"710,000",2016,Honda Fit Hybrid, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"665,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"545,000",2016,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"595,000",2016,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"545,000",2016,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"545,000",2016,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"545,000",2016,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"690,000",2016,Hyundai Elantra GT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"660,000",2016,Nissan Versa Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"620,000",2016,Kia Morning, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"679,000",2016,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"815,000",2016,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"610,000",2016,Ford Focus Hatchback SE, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"589,000",2016,Ford Focus Hatchback SE, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"15,900",2016,Honda Fit LX, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"19,900",2016,Hyundai Elantra GT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"650,000",2016,Nissan Versa Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"869,000",2016,Fiat 500, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"645,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"495,000",2016,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"655,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"675,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"635,000",2016,Nissan Versa SV, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"734,000",2016,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"644,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"589,000",2016,Chevrolet Spark, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"640,000",2016,Kia Morning, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"665,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"490,000",2016,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"545,000",2016,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"679,000",2016,Mazda Demio, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"545,000",2016,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"685,000",2016,Mazda Demio, Diesel , Usado ,carros/hatchback,2022-04-22
RD,"545,000",2016,Toyota Passo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"635,000",2016,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"485,000",2016,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"630,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"760,000",2016,Hyundai Elantra GT, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"795,000",2016,Fiat 500, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"675,000",2016,Chevrolet Spark, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"665,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"645,000",2016,Nissan Versa Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"555,000",2016,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"610,000",2016,Ford Focus Hatchback SE, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"26,000",2016,Smart Brabus Forfour, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"395,000",2016,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"580,000",2016,Kia Picanto, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"560,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"695,000",2016,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"649,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"710,000",2016,Nissan Note Nismo, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"540,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"648,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"648,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"725,000",2016,Hyundai Veloster, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"700,000",2016,Mazda Demio, Diesel , Usado ,carros/hatchback,2022-04-22
RD,"510,000",2016,Suzuki Alto, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"625,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"620,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"560,000",2016,Nissan March, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"545,000",2016,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"715,000",2016,Ford Focus Hatchback, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"665,000",2016,Kia Forte 5 Hatchback, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"639,000",2016,Suzuki Swift, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"630,000",2016,Nissan Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"645,000",2016,Nissan Versa Note, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"660,000",2016,Ford Focus Hatchback SE, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"12,900",2016,Fiat 500, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"660,000",2016,Hyundai Accent Hatchback, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"560,000",2016,Kia Picanto, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"475,000",2016,Daihatsu Mira, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"16,900",2016,Fiat 500, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"629,000",2016,Hyundai Grand I 10, Gasolina , Usado ,carros/hatchback,2022-04-22
US,"14,000",2016,Ford Focus Hatchback, Gasolina , Usado ,carros/hatchback,2022-04-22
RD,"735,000",2016,Honda Fit, Gasolina , Usado ,carros/hatchback,2022-04-22
