Currency,Price,Year,Brand_Model,Info,Type
US,"19,900",2022,Suzuki Swift GLI,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"19,900",2022,Suzuki Swift GLI,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"17,300",2022,Toyota Agya ,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"25,499",2022,Citroen C3,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"17,300",2022,Toyota Agya ,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"25,499",2022,Citroen C3,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"25,499",2022,Citroen C3,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"29,999",2022,Citroen C3 Aircross,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"25,499",2022,Citroen C3,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"15,990",2022,Kia Picanto,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"25,990",2022,Citroen C3,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"25,500",2022,Citroen C3,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"16,490",2022,Kia Picanto,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"17,300",2022,Toyota Agya ,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"17,300",2022,Toyota Agya ,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"23,900",2022,Fiat 500 Cult,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"23,900",2022,Fiat 500 Cult,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"29,900",2022,Fiat 500,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"17,300",2022,Toyota Agya ,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"23,900",2022,Fiat 500 Cult,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"29,900",2022,Fiat 500,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"23,900",2022,Fiat 500,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"16,490",2022,Kia Picanto L X,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"16,490",2022,Kia Picanto L X,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"16,490",2022,Kia Picanto L X,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"16,490",2022,Kia Picanto,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"16,490",2022,Kia Picanto,2022 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"16,490",2022,Kia Picanto L X,2022 - Gasolina - Usado - N/D Km,carros/hatchback
US,"19,900",2022,Suzuki Swift GLI,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"16,490",2022,Kia Picanto L X,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"7,450",2022,Bajaj Qute,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"25,900",2022,Citroen C3,2022 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"16,490",2021,Kia Picanto,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"15,990",2021,Kia Picanto L X,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"15,990",2021,Kia Picanto,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"65,900",2021,Volkswagen Amarok Extreme,2021 - Diesel - Nuevo - N/D Km,carros/hatchback
US,"65,900",2021,Volkswagen Amarok Extreme,2021 - Diesel - Nuevo - N/D Mi,carros/hatchback
US,"65,900",2021,Volkswagen Amarok Extreme,2021 - Diesel - Nuevo - N/D Mi,carros/hatchback
US,"17,300",2021,Toyota Agya ,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"7,450",2021,Bajaj Qute,2021 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"7,450",2021,Bajaj Qute,2021 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"7,450",2021,Bajaj Qute,2021 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"7,450",2021,Bajaj Qute,2021 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"16,995",2021,Hyundai Grand I 10,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"33,500",2021,Subaru XV Crosstrek,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"33,500",2021,Subaru XV Crosstrek,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"58,900",2021,Mercedes-Benz Clase A 200 AMG,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"25,900",2021,Citroen C3,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"23,999",2021,Citroen C3,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"26,499",2021,Citroen C3 Aircross,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"23,999",2021,Citroen C3,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"23,999",2021,Citroen C3 Aircross,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"25,999",2021,Citroen C3,2021 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"16,900",2021,Hyundai Grand I 10,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"27,999",2021,Citroen C3 Aircross,2021 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"16,995",2021,Hyundai Grand I 10,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"14,990",2021,Chevrolet Spark,2021 - Gasolina - Usado - 300 Km,carros/hatchback
US,"14,900",2021,Kia Picanto,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"65,900",2021,Volkswagen Amarok Extreme,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"22,900",2021,Citroen C3,2021 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"16,900",2021,Chevrolet Spark LTZ ,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"19,900",2021,Suzuki Swift GLI,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"19,900",2021,Suzuki Swift GLI,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"14,900",2021,Kia Picanto,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"15,990",2021,Kia Picanto,2021 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"25,500",2021,Citroen C3,2021 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"18,999",2020,Suzuki Swift,2020 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"28,000",2020,Hyundai Veloster TURBO,"2020 - Gasolina - Usado - 5,000 Mi",carros/hatchback
US,"25,900",2020,Hyundai Veloster TURBO,"2020 - Gasolina - Usado - 16,000 Km",carros/hatchback
RD,"690,000",2020,Chevrolet Spark,"2020 - Gasolina - Usado - 72,950 Km",carros/hatchback
US,"23,950",2020,Honda Fit,2020 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"14,500",2020,Chevrolet Spark,2020 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"16,900",2020,Chevrolet Spark Premier,2020 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"58,000",2020,Mercedes-Benz Clase A 200 AMG,2020 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"58,000",2020,Mercedes-Benz Clase A 200 AMG,2020 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"58,000",2020,Mercedes-Benz Clase A 200 AMG,2020 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"58,000",2020,Mercedes-Benz Clase A 200 AMG,2020 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"58,000",2020,Mercedes-Benz Clase A 200 AMG,2020 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"58,000",2020,Mercedes-Benz Clase A 200 AMG,2020 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"58,000",2020,Mercedes-Benz Clase A 200 AMG,2020 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"58,000",2020,Mercedes-Benz Clase A 200 AMG,2020 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"17,900",2020,Chevrolet Spark Premier,2020 - Gasolina - Nuevo - N/D Km,carros/hatchback
US,"58,000",2020,Mercedes-Benz Clase A 200 AMG,2020 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"40,900",2019,Nissan Leaf SL,2019 - Eléctrico - Usado - N/D Mi,carros/hatchback
RD,"745,000",2019,Nissan Note,2019 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"30,990",2019,Nissan Leaf SV,2019 - Eléctrico - Usado - N/D Mi,carros/hatchback
US,"49,900",2019,Honda Insight Hybrid,2019 - Gasolina - Nuevo - N/D Mi,carros/hatchback
US,"24,900",2019,Honda Civic EX Hatchback Sport,2019 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"13,500",2019,Fiat 500,2019 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"39,800",2019,Hyundai KONA ,"2019 - Eléctrico - Usado - 11,428 Mi",carros/hatchback
US,"37,900",2019,Hyundai KONA ,2019 - Eléctrico - Usado - N/D Mi,carros/hatchback
RD,"735,000",2019,Chevrolet Spark,"2019 - Gasolina - Usado - 28,600 Mi",carros/hatchback
US,"40,900",2019,Nissan Leaf SL,2019 - Eléctrico - Usado - N/D Mi,carros/hatchback
RD,"760,000",2019,Chevrolet Spark,"2019 - Gasolina - Usado - 14,862 Mi",carros/hatchback
US,"33,000",2019,Nissan Leaf S,2019 - Gasolina - Usado - 36 Km,carros/hatchback
RD,"625,000",2019,Nissan March,"2019 - Gasolina - Usado - 24,163 Km",carros/hatchback
RD,"745,000",2019,Suzuki Swift GL+,"2019 - Gasolina - Usado - 84,300 Km",carros/hatchback
US,"19,100",2019,Toyota Corolla Hatcback,2019 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"1,476,000",2019,Hyundai KONA ,2019 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"40,900",2019,Nissan Leaf SL,2019 - Eléctrico - Usado - N/D Mi,carros/hatchback
US,"39,000",2019,Nissan Leaf,2019 - Eléctrico - Usado - N/D Mi,carros/hatchback
US,"27,900",2019,Hyundai Veloster TURBO,"2019 - Gasolina - Usado - 20,000 Km",carros/hatchback
US,"21,000",2019,Hyundai KONA ,"2019 - Gasolina - Usado - 49,000 Mi",carros/hatchback
US,"39,500",2019,Nissan Leaf SL,2019 - Eléctrico - Usado - N/D Km,carros/hatchback
US,"33,000",2019,Nissan Leaf SL,2019 - Eléctrico - Usado - N/D Mi,carros/hatchback
RD,"750,000",2018,Mazda Demio,2018 - Diesel - Usado - N/D Km,carros/hatchback
RD,"680,000",2018,Nissan Versa SV,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"775,000",2018,Hyundai Grand I 10,"2018 - Gasolina - Usado - 12,646 Km",carros/hatchback
RD,"625,000",2018,Kia Picanto L X,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"695,000",2018,Nissan Note,"2018 - Gasolina - Usado - 19,000 Km",carros/hatchback
RD,"879,000",2018,Hyundai Elantra GT,"2018 - Gasolina - Usado - 150,000 Mi",carros/hatchback
US,"21,700",2018,Honda Civic EX Hatchback Sport,"2018 - Gasolina - Usado - 35,485 Mi",carros/hatchback
US,"26,500",2018,Nissan Leaf,2018 - Eléctrico - Usado - N/D Mi,carros/hatchback
US,"19,990",2018,Smart Passion Fortwo,2018 - Eléctrico - Usado - N/D Mi,carros/hatchback
RD,"748,000",2018,Nissan Note,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"850,000",2018,Suzuki Swift,2018 - Gasolina - Usado - 1 Mi,carros/hatchback
RD,"670,000",2018,Hyundai Grand I 10,"2018 - Gasolina - Usado - 14,000 Km",carros/hatchback
RD,"650,000",2018,Kia Picanto L X,"2018 - Gasolina - Usado - 31,200 Km",carros/hatchback
RD,"680,000",2018,Kia Picanto L X,"2018 - Gasolina - Usado - 52,134 Km",carros/hatchback
RD,"649,000",2018,Kia Picanto,"2018 - Gasolina - Usado - 48,000 Mi",carros/hatchback
RD,"645,000",2018,Kia Picanto L X,"2018 - Gasolina - Usado - 81,643 Km",carros/hatchback
RD,"665,000",2018,Kia Picanto L X,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"665,000",2018,Hyundai Grand I 10,"2018 - Gasolina - Usado - 25,000 Km",carros/hatchback
RD,"689,000",2018,Kia Picanto,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"689,000",2018,Kia Picanto,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"659,000",2018,Kia Picanto,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"659,000",2018,Kia Picanto,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"789,000",2018,Hyundai Grand I 10,2018 - Gasolina - Usado - N/D Km,carros/hatchback
RD,"625,000",2018,Kia Picanto,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"40,000",2018,Honda Civic Type R,"2018 - Gasolina - Usado - 4,300 Km",carros/hatchback
RD,"625,000",2018,Hyundai Grand I 10,"2018 - Gasolina - Usado - 65,000 Km",carros/hatchback
RD,"680,000",2018,Kia Picanto,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"765,000",2018,Nissan Versa Note,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"705,000",2018,Kia Picanto,"2018 - Gasolina - Usado - 19,000 Km",carros/hatchback
US,"22,000",2018,Smart Brabus Forfour,"2018 - Gasolina - Usado - 17,000 Km",carros/hatchback
US,"41,000",2018,Honda Civic Type R,"2018 - Gasolina - Usado - 1,000 Km",carros/hatchback
US,"46,500",2018,Honda Civic Type R,"2018 - Gasolina - Usado - 1,000 Km",carros/hatchback
US,"41,500",2018,Honda Civic Type R,"2018 - Gasolina - Usado - 8,870 Km",carros/hatchback
US,"45,000",2018,Honda Civic Type R,"2018 - Gasolina - Usado - 2,000 Km",carros/hatchback
US,"48,000",2018,Honda Civic Type R,2018 - Gasolina - Usado - 300 Km,carros/hatchback
RD,"699,000",2018,Nissan Versa Note,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"965,000",2018,Honda Fit EXL,"2018 - Gasolina - Usado - 8,000 Mi",carros/hatchback
US,"45,800",2018,Honda Civic Type R,"2018 - Gasolina - Usado - 2,700 Mi",carros/hatchback
US,"29,800",2018,Nissan Leaf,2018 - Eléctrico - Usado - N/D Mi,carros/hatchback
US,"48,000",2018,Honda Civic Type R,2018 - Gasolina - Usado - 200 Km,carros/hatchback
US,"22,500",2018,Honda Civic Hatchback,2018 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"30,990",2018,Nissan Leaf SV,"2018 - Eléctrico - Usado - 16,000 Mi",carros/hatchback
RD,"590,000",2017,Kia Picanto L X,2017 - Gasolina - Usado - N/D Km,carros/hatchback
US,"26,900",2017,Honda Civic Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"625,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"540,000",2017,Nissan March,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"480,000",2017,Daihatsu Mira,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"620,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"620,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"22,950",2017,Honda Civic EX Hatchback Sport,"2017 - Gasolina - Usado - 32,843 Km",carros/hatchback
RD,"495,000",2017,Toyota Passo,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"20,000",2017,Volkswagen Golf,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"20,900",2017,Honda Civic Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"21,600",2017,Honda Civic Hatchback,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"625,000",2017,Hyundai Grand I 10,"2017 - Gasolina - Usado - 84,210 Mi",carros/hatchback
RD,"625,000",2017,Hyundai Grand I 10,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"19,800",2017,Honda Civic Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"630,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"600,000",2017,Nissan Versa SV,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"800,000",2017,Honda Fit,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"575,000",2017,Nissan Versa SV,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"745,000",2017,Nissan Versa Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"735,000",2017,Hyundai Elantra GT,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"645,000",2017,Ford Focus Hatchback SE,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"16,300",2017,Fiat 500,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"649,000",2017,Nissan Versa Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"21,000",2017,Honda Civic EX Hatchback Sport,"2017 - Gasolina - Usado - 76,141 Mi",carros/hatchback
RD,"485,000",2017,Daihatsu Mira,2017 - Gasolina - Usado - N/D Km,carros/hatchback
RD,"489,000",2017,Daihatsu Mira,"2017 - Gasolina - Usado - 112,000 Km",carros/hatchback
RD,"489,000",2017,Daihatsu Mira,"2017 - Gasolina - Usado - 68,000 Km",carros/hatchback
RD,"639,000",2017,Nissan Note,"2017 - Gasolina - Usado - 64,000 Km",carros/hatchback
RD,"489,000",2017,Daihatsu Mira,"2017 - Gasolina - Usado - 85,000 Km",carros/hatchback
RD,"850,000",2017,Honda Fit LX,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"660,000",2017,Hyundai Elantra GT,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"630,000",2017,Nissan Versa SV,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"785,000",2017,Chevrolet Sonic Premier RS,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"465,000",2017,Chevrolet Spark,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"525,000",2017,Chevrolet Spark LTZ ,2017 - Gasolina - Usado - N/D Km,carros/hatchback
RD,"580,000",2017,Nissan March,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"670,000",2017,Toyota Pixis,"2017 - Gasolina - Usado - 134,600 Km",carros/hatchback
RD,"695,000",2017,Mazda Demio,"2017 - Gasolina - Usado - 162,500 Km",carros/hatchback
RD,"855,000",2017,Honda Fit LX,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"750,000",2017,Honda Fit,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"620,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"640,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"845,000",2017,Honda Fit LX,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"845,000",2017,Honda Fit LX,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"23,500",2017,Honda Civic Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"725,000",2017,Honda Fit Hybrid,2017 - Híbrido - Usado - N/D Mi,carros/hatchback
RD,"895,000",2017,Hyundai Veloster,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"699,000",2017,Hyundai Veloster,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"19,500",2017,Honda Civic Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"590,000",2017,Ford Focus Hatchback,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"20,500",2017,Honda Civic EX Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"745,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"645,000",2017,Ford Focus Hatchback SE,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"660,000",2017,Hyundai Grand I 10,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"695,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"990,000",2017,Subaru XV Crosstrek,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"610,000",2017,Hyundai Grand I 10,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"615,000",2017,Nissan Versa SV,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"815,000",2017,Honda Fit EX,"2017 - Gasolina - Usado - 11,110 Mi",carros/hatchback
RD,"495,000",2017,Daihatsu Mira,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"740,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"635,000",2017,Kia Morning,2017 - GLP - Usado - N/D Mi,carros/hatchback
RD,"700,000",2017,Suzuki Swift,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"645,000",2017,Nissan Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"740,000",2017,Nissan Note Nismo,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"490,000",2017,Daihatsu Mira,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"485,000",2017,Daihatsu Mira,"2017 - Gasolina - Usado - 100,000 Km",carros/hatchback
RD,"609,995",2017,Ford Focus Hatchback SE,"2017 - Gasolina - Usado - 89,564 Mi",carros/hatchback
RD,"845,000",2017,Honda Fit,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"37,500",2017,Lexus CT 200 H,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"865,000",2017,Honda Fit LX,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"740,000",2017,Nissan Versa SV,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"295,000",2017, ,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"650,000",2017,Hyundai Grand I 10,2017 - Gasolina - Usado - N/D Km,carros/hatchback
RD,"550,000",2017,Ford Focus Hatchback SE,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"650,000",2017,Nissan Versa SV,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"715,000",2017,Nissan Versa Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"21,500",2017,Honda Civic Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"495,000",2017,Suzuki Alto,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"21,500",2017,Honda Civic Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"15,800",2017,Hyundai Veloster TURBO,"2017 - Gasolina - Usado - 46,000 Mi",carros/hatchback
RD,"720,000",2017,Nissan Versa SV,"2017 - Gasolina - Usado - 133,258 Mi",carros/hatchback
US,"23,500",2017,Honda Civic Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
US,"20,999",2017,Honda Civic Hatchback Sport,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"710,000",2017,Hyundai Elantra GT,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"749,000",2017,Honda Fit EX,"2017 - Gasolina - Usado - 80,000 Mi",carros/hatchback
RD,"685,000",2017,Nissan Versa Note,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"695,000",2017,Hyundai Elantra GT,2017 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"675,000",2016,Chevrolet Spark,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"630,000",2016,Nissan Note,2016 - Gasolina - Usado - N/D Km,carros/hatchback
US,"14,900",2016,Fiat 500,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"620,000",2016,Ford Focus Hatchback SE,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"485,000",2016,Toyota Pixis,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"615,000",2016,Nissan Note,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"545,000",2016,Toyota Passo,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"595,000",2016,Nissan Note,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"630,000",2016,Nissan Note,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"595,000",2016,Toyota Pixis,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"480,000",2016,Daihatsu Mira,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"670,000",2016,Mazda Demio,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"685,000",2016,Suzuki Swift RS Sport,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"629,000",2016,Nissan Note,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"725,000",2016,Honda Fit,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"629,000",2016,Nissan Note,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"639,000",2016,Nissan Note,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
RD,"535,000",2016,Nissan March,2016 - Gasolina - Usado - N/D Mi,carros/hatchback
