Currency,Price,Year,Brand_Model,Info,Type
US,"41,950",2022,Changan CS 85,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"44,900",2022,Honda CR-V EX,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"38,995",2022,Hyundai Tucson,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"61,950",2022,Ford Explorer XLT,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"38,900",2022,Honda CR-V LX,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"26,900",2022,Kia Seltos LX,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"67,500",2022,BYD Song Pro,2022 - Eléctrico - Nuevo - N/D Mi,carros/jeepeta
US,"38,995",2022,Hyundai Tucson,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"61,950",2022,Ford Explorer XLT,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"26,900",2022,Changan CS 55,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"48,995",2022,Hyundai Santa Fe,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"24,900",2022,Changan CS 35 Plus,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"37,995",2022,Hyundai Tucson,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"34,995",2022,Hyundai Tucson S,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,995",2022,Hyundai Tucson,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"37,995",2022,Hyundai Tucson,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"34,995",2022,Hyundai Tucson S,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"37,995",2022,Hyundai Tucson,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"37,995",2022,Hyundai Tucson,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"31,995",2022,Hyundai Tucson i,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"34,995",2022,Hyundai Tucson S,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,995",2022,Hyundai Tucson,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,995",2022,Hyundai Tucson LIMITED,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,995",2022,Hyundai Tucson LIMITED,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"48,995",2022,Hyundai Tucson LIMITED,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"48,995",2022,Hyundai Tucson LIMITED,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,995",2022,Hyundai Tucson LIMITED,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,995",2022,Hyundai Tucson ECO 1.6 TURBO,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"59,900",2022,Hyundai Santa Fe Limited,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"41,900",2022,Hyundai Santa Fe,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"30,900",2022,Changan Hunter LV1,2022 - Diesel - Nuevo - N/D Km,carros/jeepeta
US,"38,500",2022,Honda CR-V LX,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"49,900",2022,Honda CR-V EXL,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"24,900",2022,Changan CS 35 Plus,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"114,900",2022,BMW Serie X 5 M Sport Package,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"35,500",2022,Changan CS 75,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"28,500",2022,Changan CS 55 Elite,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"26,500",2022,Changan CS 55,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"67,900",2022,Honda Pilot Elite,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"24,900",2022,Changan CS 35 Plus,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"42,950",2022,Changan CS 85,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"49,900",2022,Honda CR-V EXL,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"44,500",2022,Honda CR-V EX,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"49,900",2022,Honda CR-V EXL,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"44,500",2022,Honda CR-V EX,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"54,900",2022,Hyundai Santa Fe,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"24,900",2022,Changan CS 35 Plus,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"44,500",2022,Honda CR-V EX,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"20,900",2022,Changan CS15 Luxury,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"26,500",2022,Changan CS 55,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,950",2022,Changan CS 75 Plus Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"162,900",2022,Mercedes-Benz Clase GLE 53 4matic Coupe AMG Plus,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"174,500",2022,Toyota Land Cruiser,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"85,500",2022,Toyota Land Cruiser LX Serie 70,2022 - Diesel - Usado - N/D Mi,carros/jeepeta
US,"85,500",2022,Toyota Land Cruiser J79 ,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"69,495",2022,Toyota FJ Cruiser Trail Team,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,950",2022,Changan CS 75 Plus Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"36,300",2022,Toyota Corolla Cross Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,950",2022,Changan CS 75 Plus Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"35,500",2022,Changan CS 75 Plus Semi Full,2022 - Gasolina - Usado - N/D Mi,carros/jeepeta
US,"35,500",2022,Changan CS 75 Plus Semi Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"35,500",2022,Changan CS 75 Plus Semi Full,2022 - Gasolina - Usado - N/D Mi,carros/jeepeta
US,"24,900",2022,Changan CS 35 Plus,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"44,500",2022,Honda CR-V EX,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"44,000",2022,Toyota Corolla Cross Limited,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"162,900",2022,Lexus LX 570,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"36,300",2022,Toyota Corolla Cross Full,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"135,900",2022,Infiniti QX-80,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"66,900",2022,BYD Song Pro,2022 - Eléctrico - Nuevo - N/D Km,carros/jeepeta
US,"46,900",2022,Hyundai Santa Fe SE,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"125,900",2022,BMW Serie X 5 M,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"92,300",2022,Toyota Land Cruiser Prado VXL,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"37,900",2022,Changan Hunter LV3,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"42,900",2022,Toyota Corolla Cross Limited Híbrido,2022 - Híbrido - Usado - N/D Mi,carros/jeepeta
US,"38,500",2022,Honda CR-V LX,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"42,900",2022,Toyota Corolla Cross Limited Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"39,300",2022,Toyota Corolla Cross Full Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"40,950",2022,Changan CS 75 Plus Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"35,500",2022,Changan CS 75 Plus Semi Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"35,500",2022,Changan CS 75 Plus Semi Full,2022 - Gasolina - Usado - N/D Mi,carros/jeepeta
US,"26,900",2022,Nissan Kicks  Advance,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"170,000",2022,Lexus LX 570 Sport,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"44,000",2022,Toyota Corolla Cross Limited,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,950",2022,Changan CS 75 Plus Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"28,500",2022,Changan CS 55 Full,2022 - Gasolina - Usado - N/D Mi,carros/jeepeta
US,"48,700",2022,Toyota RAV4 Limited Hybrid,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"42,900",2022,Toyota Corolla Cross Limited Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"20,500",2022,Changan CS15 Luxury,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"42,900",2022,Kia Sorento LX,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"92,300",2022,Toyota Land Cruiser Prado VXL,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"86,900",2022,Lexus RX 450 Hybrid,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"36,300",2022,Toyota Corolla Cross Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"35,900",2022,Changan UNI-T ELITE,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"35,900",2022,MG HS,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"77,900",2022,Infiniti QX 55 Sensory AWD,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"69,900",2022,Toyota FJ Cruiser,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"156,500",2022,Toyota Land Cruiser,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"69,900",2022,Toyota Fortuner DIAMOND ,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"35,900",2022,MG HS,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"48,900",2022,MG ZS EV,2022 - Eléctrico - Nuevo - N/D Km,carros/jeepeta
US,"48,900",2022,MG ZS EV,2022 - Eléctrico - Nuevo - N/D Mi,carros/jeepeta
US,"44,000",2022,Toyota Corolla Cross Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"39,300",2022,Toyota Corolla Cross,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"44,000",2022,Toyota Corolla Cross Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"42,900",2022,Toyota Corolla Cross Limited Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"27,300",2022,Toyota Rush,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"77,900",2022,Infiniti QX 55 Sensory AWD,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"38,900",2022,Nissan X-Trail Advance,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"37,900",2022,Changan Hunter LV3,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"26,900",2022,Changan CS 55,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"26,900",2022,Nissan Kicks  Advance,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"67,500",2022,BYD Song Pro,2022 - Eléctrico - Nuevo - N/D Mi,carros/jeepeta
US,"24,900",2022,Dongfeng Glory 500,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"90,900",2022,BYD Tang EV 500,2022 - Eléctrico - Nuevo - N/D Mi,carros/jeepeta
US,"74,900",2022,Toyota Land Cruiser Prado TXL,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"43,990",2022,Citroen C5 Aircross,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"40,900",2022,Hyundai Tucson S,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"40,900",2022,Hyundai Tucson S,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"68,000",2022,Mitsubishi Montero GLS,2022 - Diesel - Nuevo - N/D Km,carros/jeepeta
US,"47,995",2022,Hyundai Santa Fe,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"44,995",2022,Hyundai Santa Fe SE,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"44,995",2022,Hyundai Santa Fe SE,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"47,995",2022,Hyundai Santa Fe Exclusive,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"55,995",2022,Hyundai Santa Fe,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"41,995",2022,Hyundai Santa Fe,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"55,995",2022,Hyundai Santa Fe,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"41,995",2022,Hyundai Santa Fe,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"124,900",2022,BMW Serie X 5 XDRIVE 45E,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"88,900",2022,BMW Serie X 5 X DRIVE 25D,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"88,900",2022,BMW Serie X 5 25D,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"88,900",2022,BMW Serie X 5 25D,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"88,900",2022,BMW Serie X 5 X DRIVE 25D,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"92,900",2022,BMW Serie X 4 M,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"25,995",2022,Hyundai Venue,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"25,995",2022,Hyundai Venue,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"74,995",2022,Hyundai Palisade ,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"63,995",2022,Hyundai Palisade ,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"60,995",2022,Hyundai Palisade ,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"25,995",2022,Hyundai Venue,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"69,900",2022,Toyota Fortuner DIAMOND ,2022 - Diesel - Nuevo - N/D Km,carros/jeepeta
US,"36,990",2022,Mazda CX-30 Limiited,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"44,500",2022,Honda CR-V EX,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"20,500",2022,Changan CS15 Luxury,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"84,900",2022,Lexus RX 450 Hybrid,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"44,000",2022,Toyota Corolla Cross Limited,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"42,900",2022,Toyota Corolla Cross Limited Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"20,500",2022,Changan CS 15,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"74,900",2022,Toyota Land Cruiser Prado TXL,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"44,000",2022,Toyota Corolla Cross Limited,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"49,900",2022,Honda CR-V EXL,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"20,500",2022,Changan CS15 Luxury,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"44,500",2022,Honda CR-V EX,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,950",2022,Changan CS 75 Plus Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"69,900",2022,Toyota Fortuner DIAMOND ,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"41,950",2022,Changan CS 85,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"40,950",2022,Changan CS 75 Plus Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"24,900",2022,Changan CS 35 Plus,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"42,900",2022,Toyota Corolla Cross Limited Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"28,500",2022,Changan CS 55 Elite,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"39,300",2022,Toyota Corolla Cross Full Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"44,000",2022,Toyota Corolla Cross Limited,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"36,300",2022,Toyota Corolla Cross Full,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"39,300",2022,Toyota Corolla Cross Full Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"45,900",2022,Toyota RAV4 Hibrid,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"24,900",2022,Changan CS 35 Plus,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"42,900",2022,Toyota Corolla Cross Limited Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"92,900",2022,BMW Serie X 4 M,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"48,995",2022,Hyundai Tucson LIMITED,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"102,900",2022,BMW Serie X 5 X DRIVE 40i,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"30,995",2022,Hyundai Tucson i,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"34,995",2022,Hyundai Tucson S,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"124,900",2022,BMW Serie X 5 XDRIVE 45E,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"124,900",2022,BMW Serie X 5 M Sport Package,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"88,900",2022,BMW Serie X 5 25D,2022 - Diesel - Nuevo - N/D Km,carros/jeepeta
US,"85,900",2022,BMW Serie X 5 25D,2022 - Diesel - Nuevo - N/D Km,carros/jeepeta
US,"37,995",2022,Hyundai Tucson,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"157,999",2022,Toyota Land Cruiser 300,2022 - Gasolina - Nuevo - N/D Km,carros/jeepeta
US,"39,300",2022,Toyota Corolla Cross Full Híbrido,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"31,990",2022,Mazda CX-30 GS,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"33,990",2022,Mazda CX-30 GT,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"41,950",2022,Changan CS 85 Coupe,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"74,900",2022,Toyota Land Cruiser Prado TXL,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"61,000",2022,Toyota Fortuner SRV,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"33,900",2022,Changan Hunter LV2,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"93,900",2022,Lexus RX 450 F Sport Hybrid,2022 - Híbrido - Nuevo - N/D Mi,carros/jeepeta
US,"24,900",2022,Toyota Raize,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"33,900",2022,Changan Hunter LV2,2022 - Diesel - Nuevo - N/D Mi,carros/jeepeta
US,"26,900",2022,Changan CS 55,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"67,500",2022,Toyota 4 Runner Limited,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
US,"20,500",2022,Changan CS15 Luxury,2022 - Gasolina - Nuevo - N/D Mi,carros/jeepeta
