Currency,Price,Year,Brand_Model,Info,Type
US,"44,900",2022,Mitsubishi Canter Cama 14 Pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"49,900",2022,Mitsubishi Canter Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"41,000",2022,Mitsubishi Canter Cama 12 Pies ,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,990",2022,Forland BJ 3045,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"24,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"43,200",2022,Isuzu NPR 14 pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"45,900",2022,Isuzu NPR 14 pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"49,900",2022,Mitsubishi Canter Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,500",2022,Mitsubishi Canter Chassis 16 Pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"41,900",2022,Hino W 711,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"41,900",2022,Mitsubishi Canter Cama 12 Pies ,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"44,900",2022,Hyundai HD 65,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,490",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2022,Hyundai VOLTEO,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"35,900",2022,Hyundai HD 65 14 PIES,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"32,900",2022,Isuzu QKR 10 PIES,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,000",2022,Mitsubishi Canter Cama 14 Pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2022,Isuzu REWARD ,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"25,500",2022,Isuzu QKR,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"45,500",2022,Mitsubishi Canter Fulgon,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"80,000",2022,Mitsubishi Rosa,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"47,900",2022,Mitsubishi Canter Fulgon,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"57,900",2022,Isuzu NPR,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"42,900",2022,Isuzu NPR 14 pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"49,500",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"71,900",2022,Isuzu Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"34,500",2022,Isuzu QKR 10 PIES,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"78,500",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"52,000",2022,Isuzu Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,900",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"56,900",2022,Mitsubishi Canter Fulgon,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"41,900",2022,Mitsubishi Canter Fulgon,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"24,500",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,990",2022,Forland Volteo 3 metros,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"18,950",2022,Jac X 200,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,990",2022,Forland D65 L3,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"56,500",2022,Hino Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,690",2022,Jac Cama Larga,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,690",2022,Jac Cama Larga,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,995",2022,Hyundai H-100,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"34,500",2022,XCMG C14,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"56,500",2022,Hino Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,000",2022,XCMG C10,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"56,900",2022,Mitsubishi Canter Fulgon,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,900",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"49,500",2022,Isuzu NQR 16 Pies,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"35,500",2022,Isuzu NMR 10 PIES,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,000",2022,Mitsubishi Canter Cama 14 Pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"48,500",2022,Mitsubishi Canter Chassis 18 pies,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"42,500",2022,Isuzu Camion Furgon,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"49,900",2022,Mitsubishi Fuso Canter,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"30,990",2022,Forland D65 L3,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"51,900",2022,Mitsubishi Canter Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"39,900",2022,EICHER PRO 3008,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"38,900",2022,Hyundai HD 65,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"24,995",2022,Hyundai H-100 Camion,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"29,900",2022,Hyundai HD 50   ,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2022,Hyundai VOLTEO,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,990",2022,Forland BJ 3045,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"18,950",2022,Jac X 200,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"46,900",2022,Mitsubishi Canter Chassis 16 Pies,2022 - Diesel - Nuevo - 29 Mi,v.pesados
US,"56,900",2022,Mitsubishi Canter Fulgon,2022 - Diesel - Nuevo - N/D Mi,v.pesados
RD,"30,990",2022,Jac HFC 1070KN,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"30,900",2022,Forland Volteo 3 metros,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,000",2022,XCMG C10,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"46,900",2022,Mitsubishi Canter Cama 14 Pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"45,500",2022,Mitsubishi Canter Chassis 16 Pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"50,900",2022,Mitsubishi Canter Chassis 16 Pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,000",2022,XCMG C10,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"38,900",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,990",2022,Forland D65 L3,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"18,950",2022,Jac X 200,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"34,500",2022,XCMG C14,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"50,000",2022,XCMG C 20,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"25,900",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"37,900",2022,Mitsubishi Canter,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2022,Mitsubishi Fuso Canter,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"70,500",2022,Mitsubishi Canter Cama 14 Pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
RD,1,2022,Cola Plataforma,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,900",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"38,900",2022,Hyundai HD 65 14 PIES,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"37,900",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2022,Mitsubishi Fuso Canter,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2022,Hyundai VOLTEO,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,950",2022,Forland Volteo 3 metros,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"56,900",2022,Hino Volteo,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"21,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"38,000",2022,Mitsubishi Fuso Canter,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"80,900",2022,Toyota Coaster,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"38,990",2022,Jac HFC 1061K,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"48,500",2022,Mitsubishi Canter Volteo,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"44,000",2022,Mitsubishi Canter Cama 14 Pies,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"30,950",2022,Forland D65 L3,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"30,950",2022,Forland D65 L3,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"83,900",2022,Toyota Coaster,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"46,500",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"29,000",2022,Mitsubishi Fuso Canter,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"23,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
RD,"72,900",2022,Hino Serie 500,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"29,990",2022,Jac Cama Larga,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"43,995",2022,Hyundai HD 65,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"43,000",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,990",2022,Forland Volteo 3 metros,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"49,500",2022,Mitsubishi Canter Fulgon,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"63,900",2022,Mitsubishi Canter Fulgon,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"46,900",2022,Isuzu REWARD ,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"41,500",2022,Isuzu REWARD ,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"48,900",2022,Isuzu NQR,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"39,900",2022,Mitsubishi Canter Cama 12 Pies ,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"48,900",2022,Mitsubishi Canter Volteo,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"56,900",2022,Hino Volteo,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"54,500",2022,Isuzu Camion Furgon,2022 - Diesel - Usado - N/D Mi,v.pesados
US,"44,900",2022,Isuzu NPR 14 pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"101,900",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,000",2022,Mitsubishi Canter Cama 14 Pies,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"44,000",2022,Mitsubishi Canter Cama 14 Pies,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"49,900",2022,Isuzu Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"47,500",2022,Mitsubishi Canter Chassis 18 pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"23,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"26,900",2022,JMC  JX1062  14 Pies,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"27,900",2022,JMC  JX1062  14 Pies,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"24,900",2022,JMC JX1044 12 Pies 4 Gomas,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"36,500",2022,Isuzu NMR 10 PIES,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"38,900",2022,Volkswagen Worker 9.150,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"43,000",2022,Mitsubishi Canter Cama 14 Pies,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"49,900",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,990",2022,Forland Volteo 3 metros,2022 - Gasolina - Nuevo - N/D Km,v.pesados
US,"43,800",2022,Mitsubishi Fuso,2022 - Diesel - Usado - N/D Km,v.pesados
US,"43,800",2022,Mitsubishi Fuso,2022 - Diesel - Usado - N/D Km,v.pesados
US,"43,800",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"20,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,900",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"39,900",2022,Hyundai HD 65 14 PIES,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"53,500",2022,Hino WU 730L,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"42,500",2022,Hino W 710 L,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"21,500",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"48,200",2022,Isuzu Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,900",2022,XCMG C10,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"18,950",2022,Jac X 200,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"38,900",2022,Mitsubishi Canter Chassis 14 pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2022,Mitsubishi Fuso Canter,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"42,900",2022,Isuzu NPR 14 pies,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2022,Hyundai HD 65,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,900",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"41,900",2022,Mitsubishi Canter Cama 12 Pies ,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"43,000",2022,Mitsubishi Canter Cama 14 Pies,2022 - Gasolina - Nuevo - N/D Km,v.pesados
US,"48,900",2022,Mitsubishi Canter Volteo,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"24,900",2022,Hyundai H-100 Camion,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"52,500",2022,Hino Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"48,500",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"30,950",2022,Forland Volteo 3 metros,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"49,500",2022,Mitsubishi Fuso Canter,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"20,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"81,000",2022,Mitsubishi Rosa,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"42,500",2022,Isuzu NPR 14 pies,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"18,950",2022,Jac X 200,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"25,500",2022,Isuzu QKR 10 PIES,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"22,300",2022,Kia K-2700,2022 - Gasolina - Nuevo - N/D Mi,v.pesados
US,"21,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,990",2022,Kia K-2700,2022 - Diesel - Usado - N/D Km,v.pesados
US,"47,900",2022,Mitsubishi Canter Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,500",2022,Mitsubishi Fuso,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"49,900",2022,Isuzu Volteo,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"25,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"49,900",2022,Isuzu Volteo,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"20,490",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,990",2022,Kia K-2700,2022 - Diesel - Nuevo - N/D Km,v.pesados
US,"26,400",2021,Kia K-2700,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,990",2021,Kia K-2700,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"19,900",2021,Foton Truck Mate TM5H,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"26,900",2021,Isuzu QKR 10 PIES,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,995",2021,Hyundai H-100,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2021,Hyundai EX9 16 PIES,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"20,900",2021,Hyundai H-100 Camion,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"41,500",2021,Hyundai HD 78,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"45,000",2021,EICHER PRO 3008,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"34,900",2021,Hino WU 300 L,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"47,900",2021,Hino WU 300 L,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"48,900",2021,Hyundai HD 78,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"109,900",2021,Maxus Genlyon  C100,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"45,500",2021,Volkswagen Worker 9.150,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"75,000",2021,Yutong ZK 880000,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,995",2021,Hyundai H-100 Camion,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"44,900",2021,Hyundai EX9 16 PIES,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"43,500",2021,Mitsubishi Canter Cama 14 Pies,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"43,500",2021,Mitsubishi Canter,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"34,900",2021,Isuzu NMR 10 PIES,2021 - Gasolina - Nuevo - N/D Mi,v.pesados
US,"26,900",2021,Isuzu QKR 10 PIES,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"25,900",2021,Hyundai H-100 Camion,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"40,000",2021,Isuzu NMR 10 PIES,"2021 - Diesel - Nuevo - 1,400 Km",v.pesados
US,"18,900",2021,Kia K-2700,"2021 - Diesel - Usado - 23,000 Km",v.pesados
US,"25,200",2021,Isuzu QKR 10 PIES,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"41,200",2021,Isuzu NPR 14 pies,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"36,400",2021,Isuzu NMR 10 PIES,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"48,900",2021,Isuzu Volteo,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"34,900",2021,Hyundai HD 65 14 PIES,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"20,990",2021,Kia K-2700,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"18,900",2021,Kia K-2700,"2021 - Diesel - Usado - 20,000 Km",v.pesados
US,"44,500",2021,Hyundai VOLTEO,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"43,900",2021,Hyundai Mighty EX-6,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"37,900",2021,Isuzu NMR 10 PIES,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"53,900",2021,Isuzu NPS,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"36,900",2021,CDW 737 Volteo,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"43,500",2021,Hino W 711,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"25,500",2021,Isuzu QKR,2021 - Diesel - Nuevo - 22 Km,v.pesados
US,"21,990",2021,Hyundai H-100 Camion,2021 - Gasolina - Nuevo - N/D Mi,v.pesados
US,"42,900",2021,Hino WU 300 L,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"47,200",2021,Isuzu Volteo,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"34,200",2021,Isuzu NMR,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"45,200",2021,Isuzu NQR,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"84,000",2021,Mercedes-Benz Atego 1725,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"32,900",2021,Dongfeng Camion ,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"43,500",2021,Kubota DC-70 Plus,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"29,900",2021,Isuzu QKR 10 PIES,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"69,900",2021,Isuzu FTR 21 Pies,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"25,900",2021,Isuzu QKR 10 PIES,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"48,900",2021,Mitsubishi Canter Volteo,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"45,900",2021,Isuzu Camion Furgon,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"25,900",2021,Isuzu QKR,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"28,700",2021,JMC JX1041DLA2 ,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"28,900",2021,JMC JX1041DLA2 ,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"40,400",2021,Hyundai Cama Larga,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"17,900",2021,Jac X 200,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"25,500",2021,Isuzu QKR,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"66,500",2021,Hino Serie 500,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"42,200",2021,Isuzu NPR 14 pies,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,1,2021,CDW 737 Volteo,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,1,2021,CDW 757 Volteo,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"32,900",2021,Dongfeng Camion  Cama Larga,2021 - Diesel - Nuevo - N/D Mi,v.pesados
US,"13,500",2021,DFM Cargo Box,2021 - Gasolina - Nuevo - N/D Mi,v.pesados
US,"26,900",2021,JMC  JX1062  14 Pies,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"24,900",2021,JMC JX1044 12 Pies 4 Gomas,2021 - Diesel - Nuevo - N/D Km,v.pesados
US,"82,500",2020,Toyota Coaster,2020 - Diesel - Nuevo - N/D Mi,v.pesados
US,"79,900",2020,Toyota Coaster,2020 - Diesel - Nuevo - N/D Km,v.pesados
US,"44,900",2020,Maxus V80,2020 - Diesel - Nuevo - N/D Mi,v.pesados
US,"115,900",2020,Mitsubishi Fuso,2020 - Diesel - Nuevo - N/D Km,v.pesados
US,"23,900",2020,Yanmar EF  514T,2020 - Diesel - Nuevo - N/D Mi,v.pesados
US,"92,900",2020,Mitsubishi Fuso Canter,2020 - Diesel - Nuevo - N/D Mi,v.pesados
US,"62,900",2020,Mitsubishi Fuso,2020 - Diesel - Usado - N/D Mi,v.pesados
US,"91,000",2020,Mitsubishi Fuso,2020 - Diesel - Usado - N/D Mi,v.pesados
US,"59,900",2020,Yutong ZK 880000,2020 - Diesel - Usado - N/D Mi,v.pesados
US,"138,000",2020,Beiben 3142 GPZ,2020 - Diesel - Usado - N/D Km,v.pesados
US,"28,500",2020,Dongfeng Camion  Cama Larga,"2020 - Diesel - Usado - 1,225 Km",v.pesados
RD,"990,000",2020,Nissan Montacarga,2020 - GLP - Usado - 300 Hr,v.pesados
US,"46,900",2020,Maxus V80,2020 - Diesel - Nuevo - N/D Mi,v.pesados
US,"21,900",2020,Foton Aumark TX,2020 - Diesel - Nuevo - N/D Km,v.pesados
US,"24,900",2020,Great Wall Wingle 5,2020 - Diesel - Nuevo - N/D Mi,v.pesados
US,"45,000",2020,Isuzu NQR,"2020 - Diesel - Usado - 138,000 Km",v.pesados
US,"69,900",2020,Mitsubishi Rosa,2020 - Diesel - Nuevo - N/D Mi,v.pesados
US,"28,500",2020,Mitsubishi Canter Chassis 10 pies,2020 - Diesel - Usado - N/D Mi,v.pesados
