Currency,Price,Year,Brand_Model,Info,Type
US,"110,500",2021,Audi A7 Sportback,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"54,900",2021,Audi A4 Quattro,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"113,000",2021,Audi A7 S-Line,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"54,900",2021,Audi A4,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"95,000",2021,Audi A6 S-Line,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"54,900",2021,Audi A4,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"54,900",2021,Audi A4 Turbo S-Line,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"57,900",2021,Audi A5 Sportsback,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"285,000",2021,Mercedes-Benz Clase S 580 AMG Matic,2021 - Gasolina - Usado - N/D Mi,carros/sedan
US,"189,000",2021,Tesla Model S Plaid,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"61,990",2021,Tesla Model 3 Standard Range Plus,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"165,000",2021,Tesla Model S,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"20,990",2021,Kia Rio LX,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"16,990",2021,Kia Soluto,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"16,900",2021,Kia Soluto,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"229,500",2021,Mercedes-Benz Clase S 580 AMG Matic,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"84,000",2021,Tesla Model Y Long Range,2021 - Eléctrico - Usado - N/D Mi,carros/sedan
US,"25,950",2021,Honda City,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"265,000",2021,Mercedes-Benz Clase S 500,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"175,000",2021,Porsche Taycan,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"265,000",2021,Mercedes-Benz Clase S 500 AMG,2021 - Híbrido - Nuevo - N/D Mi,carros/sedan
US,"20,990",2021,Kia Rio,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"62,900",2021,Tesla Model 3 Standard Range Plus,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"74,900",2021,Tesla Model Y,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"62,900",2021,Tesla Model 3 Standard Range Plus,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"74,900",2021,Tesla Model Y,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"62,900",2021,Tesla Model 3,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"162,200",2021,Tesla Model S,2021 - Eléctrico - Nuevo - N/D Km,carros/sedan
US,"88,000",2021,Tesla Model Y Long Range,2021 - Eléctrico - Nuevo - N/D Km,carros/sedan
US,"172,900",2021,Porsche Taycan,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"17,490",2021,Kia Soluto,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"20,990",2021,Kia Rio,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"21,490",2021,Kia Rio,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"77,250",2021,Tesla Model 3 Standard Range Plus,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"265,000",2021,Mercedes-Benz Clase S 500,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"20,990",2021,Kia Rio,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"77,250",2021,Tesla Model 3 Standard Range Plus,2021 - Eléctrico - Nuevo - N/D Km,carros/sedan
US,"17,990",2021,Kia Soluto,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"20,990",2021,Kia Rio,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"20,990",2021,Kia Rio,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"88,000",2021,Tesla Model Y,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"205,000",2021,Mercedes-Benz Clase S 500L,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"22,900",2021,Nissan Versa Advance,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"20,990",2021,Kia Rio,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"91,059",2021,Tesla Model Y Long Range,2021 - Eléctrico - Nuevo - N/D Km,carros/sedan
US,"138,900",2021,Tesla Model S Performance,"2021 - Gasolina - Usado - 3,000 Km",carros/sedan
US,"16,900",2021,Kia Soluto,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"214,900",2021,Mercedes-Benz Clase S 500,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"195,860",2021,Mercedes-Benz Clase S 500L,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"103,150",2021,Tesla Model Y Long Range,2021 - Eléctrico - Nuevo - N/D Km,carros/sedan
US,"130,000",2021,Tesla Model S Performance,"2021 - Eléctrico - Nuevo - 2,910 Km",carros/sedan
US,"72,400",2021,Tesla Model 3 Long Range,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"20,900",2021,Nissan Versa,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"205,000",2021,Mercedes-Benz Clase E 63s AMG,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"67,000",2021,Tesla Model 3,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"78,900",2021,Mercedes-Benz Clase A 35 AMG,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"196,500",2021,Mercedes-Benz Clase S 500L,2021 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"72,000",2021,Tesla Model Y,"2021 - Eléctrico - Usado - 9,000 Km",carros/sedan
US,"82,000",2021,Tesla Model Y Long Range,2021 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"55,999",2021,Tesla Model 3 Standard Range Plus,"2021 - Eléctrico - Usado - 20,500 Km",carros/sedan
US,"16,990",2021,Kia Soluto LX,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"16,990",2021,Kia Soluto LX,2021 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"69,900",2020,Volvo S90 R Design,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"23,000",2020,Honda Civic Sport,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"75,000",2020,BMW Serie 3 340i M,"2020 - Gasolina - Usado - 12,350 Km",carros/sedan
US,"38,000",2020,Toyota Corolla Hybrido,2020 - Híbrido - Nuevo - N/D Mi,carros/sedan
US,"50,900",2020,Honda Accord Touring,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"70,900",2020,Hyundai County,2020 - Diesel - Nuevo - N/D Km,carros/sedan
US,"22,900",2020,Toyota Corolla LE,"2020 - Gasolina - Usado - 8,000 Mi",carros/sedan
US,"58,900",2020,Volvo S60 R Desing,"2020 - Gasolina - Usado - 1,000 Km",carros/sedan
US,"26,000",2020,Honda Accord,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"22,900",2020,Toyota Corolla,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"23,500",2020,Honda Civic Sport,"2020 - Gasolina - Usado - 10,300 Mi",carros/sedan
US,"57,000",2020,Tesla Model 3 Standard Range Plus,"2020 - Eléctrico - Usado - 11,635 Km",carros/sedan
US,"175,000",2020,Porsche Panamera GTS,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"145,000",2020,Maserati Ghibli SQ4,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"34,900",2020,Honda Accord Sport,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"73,500",2020,Audi A6,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"22,500",2020,Toyota Corolla LE,"2020 - Gasolina - Usado - 20,000 Mi",carros/sedan
US,"28,500",2020,Honda Accord Sport,"2020 - Gasolina - Usado - 12,000 Mi",carros/sedan
RD,"1,399,000",2020,Honda Civic EX,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"34,500",2020,Honda Civic,"2020 - Gasolina - Usado - 105,000 Km",carros/sedan
US,"31,500",2020,Honda Accord Sport,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"42,500",2020,Chevrolet Lumina LTZ,2020 - Diesel - Usado - N/D Mi,carros/sedan
US,"29,900",2020,Honda Civic LX,2020 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"27,500",2020,Honda Civic Ex Turbo,"2020 - Gasolina - Usado - 5,443 Mi",carros/sedan
US,"19,400",2020,Kia Rio,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"23,900",2020,Toyota Corolla LE,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"39,500",2020,Honda Accord,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"23,900",2020,Toyota Corolla LE,"2020 - Gasolina - Usado - 23,000 Mi",carros/sedan
US,"17,900",2020,Hyundai Verna,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"30,300",2020,Honda Accord Sport,"2020 - Gasolina - Usado - 11,225 Mi",carros/sedan
US,"35,000",2020,Toyota Camry SE,"2020 - Gasolina - Usado - 8,000 Mi",carros/sedan
US,"24,500",2020,Honda Accord LX,"2020 - Gasolina - Usado - 4,796 Mi",carros/sedan
US,"29,900",2020,Honda Civic LX,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"78,000",2020,Mercedes-Benz Clase C 63 AMG,"2020 - Gasolina - Usado - 4,800 Mi",carros/sedan
RD,"675,000",2020,Nissan Versa,"2020 - Gasolina - Usado - 88,500 Km",carros/sedan
US,"24,000",2020,Toyota Corolla LE,"2020 - Gasolina - Usado - 18,000 Mi",carros/sedan
US,"27,600",2020,Toyota Corolla LE,"2020 - Gasolina - Usado - 27,000 Mi",carros/sedan
US,"49,900",2020,Honda Accord Touring,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"75,000",2020,Volvo S90 R Design,2020 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"21,800",2020,Honda Civic Sport,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"54,900",2020,BMW Serie 3 330i,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"55,000",2020,Toyota Avalon TRD,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"32,900",2020,Honda Accord Sport,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"34,500",2020,Toyota Camry SE,"2020 - Gasolina - Usado - 15,413 Mi",carros/sedan
US,"19,900",2020,MG 3,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"73,500",2020,Audi A6 40 TFSI S-line,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"26,000",2020,Honda Civic LX,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"32,000",2020,Honda Accord Sport,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"28,500",2020,Honda Accord LX,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"29,900",2020,Toyota Corolla,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"23,900",2020,Honda Civic LX,"2020 - Gasolina - Usado - 5,414 Mi",carros/sedan
US,"24,500",2020,Toyota Corolla LE,"2020 - Gasolina - Usado - 38,249 Mi",carros/sedan
US,"24,500",2020,Honda Civic LX,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"31,000",2020,Honda Accord,2020 - Gasolina - Usado - N/D Mi,carros/sedan
RD,"689,000",2020,Chevrolet Sonic LT,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"23,500",2020,Toyota Corolla LE,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"59,900",2020,Toyota Avalon TRD,"2020 - Gasolina - Usado - 5,000 Mi",carros/sedan
US,"16,900",2020,Hyundai Verna,2020 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"59,900",2020,Mercedes-Benz Clase A 35 AMG,"2020 - Gasolina - Usado - 8,548 Km",carros/sedan
US,"51,500",2020,BMW Serie 3 330i,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"68,500",2020,Mercedes-Benz Clase E 200,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"24,000",2020,Hyundai Sonata,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"84,900",2020,Mercedes-Benz Clase C 63 AMG,"2020 - Gasolina - Usado - 6,458 Km",carros/sedan
US,"75,000",2020,Volvo S90 R Design,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"56,700",2020,Tesla Model 3 Standard Range Plus,2020 - Eléctrico - Usado - N/D Mi,carros/sedan
US,"25,995",2020,Toyota Corolla LE,2020 - Gasolina - Usado - N/D Mi,carros/sedan
US,"52,000",2020,Toyota Camry XSE Special Edition,"2020 - Gasolina - Usado - 7,000 Mi",carros/sedan
US,"75,000",2020,Volvo S90 R Design,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"73,900",2020,Mercedes-Benz Clase E 300 AMG,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"97,900",2020,Tesla Model Y Performace,2020 - Eléctrico - Nuevo - N/D Mi,carros/sedan
US,"287,500",2020,Mercedes-Benz Clase GT 63 S AMG 4MATIC,2020 - Gasolina - Nuevo - N/D Km,carros/sedan
US,"94,500",2020,Audi A7,2020 - Gasolina - Nuevo - N/D Mi,carros/sedan
US,"160,000",2019,BMW Serie 7 750 Li,"2019 - Gasolina - Usado - 5,134 Mi",carros/sedan
US,"24,500",2019,Honda Civic Sport,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"28,900",2019,Toyota Camry LE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
RD,"1,045,000",2019,Toyota Corolla LE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"22,500",2019,Honda Civic Ex Turbo,2019 - Gasolina - Usado - N/D Mi,carros/sedan
RD,"970,000",2019,Toyota Corolla LE,"2019 - Gasolina - Usado - 76,601 Mi",carros/sedan
RD,"795,000",2019,Kia K-5,2019 - GLP - Usado - N/D Mi,carros/sedan
US,"18,000",2019,Toyota Corolla,2019 - Gasolina - Usado - N/D Mi,carros/sedan
RD,"880,000",2019,Subaru Impreza,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"24,500",2019,Honda Civic Sport,"2019 - Gasolina - Usado - 24,000 Mi",carros/sedan
US,"150,000",2019,Mercedes-Benz Clase E 63s AMG,"2019 - Gasolina - Usado - 51,000 Mi",carros/sedan
US,"64,900",2019,Mercedes-Benz Clase E 300 Sport Package,2019 - Gasolina - Usado - N/D Mi,carros/sedan
RD,"1,379,000",2019,Honda Civic Sport,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"25,900",2019,Honda Accord,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"18,900",2019,Toyota Corolla LE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
RD,"955,000",2019,Kia Rio LX,"2019 - Gasolina - Usado - 227,585 Mi",carros/sedan
US,"29,500",2019,Honda Accord EXL,"2019 - Gasolina - Usado - 46,000 Mi",carros/sedan
US,"22,500",2019,Honda Civic Ex Turbo,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"29,500",2019,Honda Accord EXL,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"20,500",2019,Honda Civic LX,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"25,500",2019,Honda Accord LX,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"19,500",2019,Toyota Corolla IM,2019 - Gasolina - Usado - N/D Km,carros/sedan
US,"69,900",2019,Mercedes-Benz Clase C 43 AMG,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"31,900",2019,Toyota Camry SE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
RD,"985,000",2019,Toyota Corolla SE,"2019 - Gasolina - Usado - 33,000 Mi",carros/sedan
RD,"995,000",2019,Kia Rio,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"31,500",2019,Honda Accord EXL,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"29,990",2019,Hyundai Ioniq,2019 - Eléctrico - Usado - N/D Mi,carros/sedan
US,"15,900",2019,Subaru Impreza,"2019 - Gasolina - Usado - 149,484 Mi",carros/sedan
US,"55,900",2019,BMW Serie 4 430i Gran Coupe,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"129,500",2019,BMW Serie M 5,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"237,500",2019,Mercedes-Benz Clase GT 63 S AMG 4MATIC,2019 - Gasolina - Usado - N/D Mi,carros/sedan
RD,"1,350,000",2019,Honda Civic Ex Turbo,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"25,500",2019,Honda Accord Touring,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"33,000",2019,Honda Accord Touring,"2019 - Gasolina - Usado - 27,000 Mi",carros/sedan
US,"25,800",2019,Honda Accord Sport,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"25,000",2019,Honda Accord Sport,"2019 - Gasolina - Usado - 31,000 Mi",carros/sedan
US,"119,000",2019,Mercedes-Benz Clase E 63s AMG,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"64,900",2019,Alfa Romeo Giulia,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"39,900",2019,Toyota Camry XSE Special Edition,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"28,900",2019,Honda Accord,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"21,900",2019,Honda Civic EX,"2019 - Gasolina - Usado - 27,000 Mi",carros/sedan
US,"23,500",2019,Honda Civic EXL,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"11,299",2019,Renault Logan,"2019 - Gasolina - Usado - 7,500 Km",carros/sedan
US,"22,500",2019,Honda Civic Sport,"2019 - Gasolina - Usado - 51,000 Mi",carros/sedan
US,"140,000",2019,Maserati Ghibli,2019 - Gasolina - Usado - 200 Mi,carros/sedan
US,"21,500",2019,Honda Civic,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"32,900",2019,Toyota Camry SE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"18,900",2019,Honda Civic,"2019 - Gasolina - Usado - 27,000 Mi",carros/sedan
US,"29,000",2019,Toyota Camry SE,"2019 - Gasolina - Usado - 24,100 Mi",carros/sedan
US,"31,900",2019,Toyota Camry SE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"26,500",2019,Honda Accord LX,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"27,000",2019,Honda Accord Sport,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"31,900",2019,Toyota Camry SE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
RD,"1,085,000",2019,Toyota Corolla SE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"153,000",2019,BMW Serie 7 750 Li,"2019 - Gasolina - Usado - 5,134 Mi",carros/sedan
US,"22,900",2019,Honda Civic Ex Turbo,"2019 - Gasolina - Usado - 10,000 Mi",carros/sedan
US,"20,900",2019,Honda Civic Sport,"2019 - Gasolina - Usado - 7,900 Mi",carros/sedan
US,"145,000",2019,Maserati Ghibli,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"71,000",2019,Mercedes-Benz Clase E 300,"2019 - Gasolina - Usado - 4,809 Km",carros/sedan
US,"49,900",2019,Volvo S90 R Design,"2019 - Gasolina - Usado - 23,247 Km",carros/sedan
US,"21,500",2019,Honda Civic LX,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"53,900",2019,Mercedes-Benz Clase C 300 AMG,"2019 - Gasolina - Usado - 35,000 Mi",carros/sedan
US,"82,500",2019,Mercedes-Benz Clase E 200 Elegance,"2019 - Gasolina - Usado - 19,000 Mi",carros/sedan
US,"26,000",2019,Honda Accord Sport,"2019 - Gasolina - Usado - 35,901 Km",carros/sedan
US,"41,500",2019,Toyota Camry XSE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"228,000",2019,Mercedes-Benz Clase GT 63 S AMG 4MATIC,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"31,000",2019,Toyota Camry SE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"29,900",2019,Toyota Camry SE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"91,000",2019,Mercedes-Benz Clase C 43 AMG,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"15,900",2019,Subaru Impreza,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"27,100",2019,Honda Accord LX,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"46,500",2019,BMW Serie 4 430i Gran Coupe,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"24,900",2019,Honda Civic Touring,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"31,999",2019,Chevrolet Bolt EV,"2019 - Eléctrico - Usado - 45,000 Mi",carros/sedan
US,"41,000",2019,Toyota Camry XSE,2019 - Gasolina - Usado - N/D Mi,carros/sedan
US,"26,000",2019,Honda Accord,"2019 - Gasolina - Usado - 9,500 Mi",carros/sedan
RD,"1,000,000",2019,Toyota Corolla LE,"2019 - Gasolina - Usado - 95,000 Mi",carros/sedan
US,"37,900",2019,Honda Accord Sport,2019 - Gasolina - Usado - N/D Mi,carros/sedan
